Flow,Occupancy,Speed
288.0,0.006,70.1
672.0,0.0127,70.0
672.0,0.0142,69.3
684.0,0.0136,69.8
780.0,0.0152,71.0
972.0,0.019,71.0
888.0,0.0177,71.6
1248.0,0.0248,71.7
1224.0,0.0231,72.3
1308.0,0.0269,70.4
924.0,0.0196,70.4
1452.0,0.028999999999999998,70.4
1212.0,0.0243,70.2
1500.0,0.032,67.9
1344.0,0.0282,67.2
1656.0,0.0341,67.3
1920.0,0.0391,68.0
2172.0,0.0463,66.6
2208.0,0.0469,65.8
1860.0,0.0408,64.9
1632.0,0.0367,63.6
1740.0,0.037000000000000005,64.3
1668.0,0.0327,67.0
2040.0,0.0423,66.8
1776.0,0.0389,65.6
1896.0,0.0401,65.4
1752.0,0.0381,65.4
1656.0,0.0371,64.2
1488.0,0.0304,65.9
1812.0,0.0391,65.5
1644.0,0.0349,66.5
1692.0,0.0342,67.6
1548.0,0.032,68.0
1512.0,0.0295,68.8
1500.0,0.0323,66.9
1500.0,0.031,67.7
1656.0,0.0352,66.6
1380.0,0.0306,65.7
1536.0,0.0316,66.5
1596.0,0.0332,66.6
1512.0,0.0332,66.0
1356.0,0.0294,65.9
1608.0,0.0325,66.9
1716.0,0.0381,65.6
1728.0,0.037000000000000005,65.6
1440.0,0.0294,67.2
1008.0,0.0209,67.7
1428.0,0.028999999999999998,68.4
1572.0,0.0341,67.5
1680.0,0.0362,66.7
1332.0,0.0282,66.8
1320.0,0.0279,67.0
1404.0,0.03,66.2
1488.0,0.0323,66.4
1176.0,0.0246,67.7
1224.0,0.0253,67.7
1320.0,0.027999999999999997,67.1
1452.0,0.032,66.0
1584.0,0.0321,67.4
1452.0,0.0302,68.0
1428.0,0.0301,67.4
1332.0,0.0281,68.8
1308.0,0.027000000000000003,69.3
1380.0,0.0284,69.8
1440.0,0.0294,70.6
1188.0,0.0247,69.9
1440.0,0.0307,70.4
1440.0,0.0286,70.8
1332.0,0.0288,70.2
1068.0,0.0224,70.6
1032.0,0.0225,68.9
1044.0,0.0225,69.2
1176.0,0.0233,70.2
1356.0,0.0293,69.3
1260.0,0.0258,70.0
1212.0,0.0242,69.9
1320.0,0.0279,70.1
1308.0,0.0262,69.8
1272.0,0.0263,69.3
1308.0,0.0257,70.0
1224.0,0.0239,70.7
1272.0,0.0265,70.0
1416.0,0.0281,70.4
1260.0,0.0244,71.2
1320.0,0.0274,70.6
1188.0,0.0246,70.0
1116.0,0.0234,69.9
1188.0,0.0247,69.2
1476.0,0.0306,69.3
1140.0,0.023,69.4
1212.0,0.0244,70.0
1536.0,0.031,70.4
1236.0,0.0244,70.7
1236.0,0.024,71.1
1188.0,0.024,70.5
1068.0,0.0216,71.2
1212.0,0.0233,71.6
1368.0,0.028999999999999998,69.1
1272.0,0.0262,69.0
1368.0,0.0274,69.6
1320.0,0.0271,69.7
1296.0,0.0253,70.3
1380.0,0.0282,70.1
1428.0,0.0302,69.6
1068.0,0.0218,69.5
1464.0,0.0308,68.5
1188.0,0.0241,69.2
1440.0,0.0281,70.1
1260.0,0.0264,69.8
1296.0,0.0264,71.0
1524.0,0.0308,70.7
1200.0,0.0253,70.2
1320.0,0.0272,69.9
1608.0,0.0331,69.4
1392.0,0.027999999999999997,70.7
1296.0,0.025,70.6
1560.0,0.0337,69.1
1332.0,0.0265,70.2
1404.0,0.027999999999999997,70.0
1116.0,0.0223,70.1
1260.0,0.0262,69.5
1296.0,0.0272,69.4
1380.0,0.027999999999999997,70.0
1272.0,0.0265,69.8
1248.0,0.0263,69.6
972.0,0.0202,69.7
1164.0,0.0245,69.0
1200.0,0.0251,68.8
1368.0,0.0297,69.0
1116.0,0.0221,69.9
1152.0,0.023,70.2
1272.0,0.027000000000000003,70.3
1044.0,0.0224,69.9
900.0,0.0177,70.5
1248.0,0.0249,70.7
1224.0,0.0259,69.3
1296.0,0.0279,68.2
1248.0,0.0253,69.4
1116.0,0.0214,70.4
1260.0,0.0247,71.0
1392.0,0.0288,70.9
1428.0,0.028999999999999998,70.6
1152.0,0.0228,70.7
1092.0,0.023,69.8
1380.0,0.0283,69.7
1200.0,0.0248,69.2
1128.0,0.0224,70.4
1212.0,0.0234,70.9
1128.0,0.0251,70.2
1212.0,0.0243,70.3
1176.0,0.0231,70.7
1080.0,0.0217,70.3
1176.0,0.0245,69.6
1200.0,0.0246,69.9
972.0,0.0198,69.6
1128.0,0.0236,69.0
1068.0,0.024,67.7
1164.0,0.0243,68.3
1056.0,0.0215,68.6
960.0,0.0192,69.0
1428.0,0.0286,69.9
1116.0,0.0228,69.6
912.0,0.0193,68.2
1056.0,0.0217,68.6
1116.0,0.0237,68.4
1128.0,0.0231,69.0
912.0,0.0188,69.9
996.0,0.021,69.0
720.0,0.0146,68.8
888.0,0.019,68.3
852.0,0.017,68.6
756.0,0.0162,68.6
804.0,0.0175,68.2
984.0,0.0218,68.6
804.0,0.0164,68.7
744.0,0.0155,68.8
924.0,0.018000000000000002,69.5
768.0,0.0156,69.3
600.0,0.0116,70.2
768.0,0.0161,69.9
828.0,0.0165,69.4
636.0,0.0124,69.9
516.0,0.011000000000000001,69.8
696.0,0.0138,69.3
660.0,0.0146,68.0
804.0,0.0173,68.3
588.0,0.0122,68.7
516.0,0.0102,68.4
672.0,0.0132,69.6
504.0,0.0102,69.3
672.0,0.0143,67.9
720.0,0.0141,69.7
492.0,0.0099,68.8
528.0,0.01,69.4
612.0,0.0134,68.7
696.0,0.0135,70.1
636.0,0.0133,69.8
840.0,0.0172,69.4
360.0,0.0074,69.0
528.0,0.0113,69.2
444.0,0.0092,69.0
516.0,0.0109,68.8
780.0,0.0164,67.8
624.0,0.0123,68.5
540.0,0.0105,69.8
444.0,0.0089,69.0
408.0,0.0077,69.3
420.0,0.0084,69.3
444.0,0.0091,68.9
492.0,0.0104,69.0
456.0,0.009000000000000001,69.7
480.0,0.0095,69.7
648.0,0.0124,69.6
408.0,0.0084,69.6
384.0,0.0077,69.9
240.0,0.0059,67.8
336.0,0.0071,69.4
336.0,0.0073,68.1
336.0,0.0067,69.3
432.0,0.0084,70.0
372.0,0.0084,69.0
252.0,0.0052,69.0
216.0,0.0054,69.7
288.0,0.0062,68.8
204.0,0.0046,67.0
216.0,0.0045,69.1
72.0,0.0015,70.3
216.0,0.0043,69.1
156.0,0.0033,69.1
120.0,0.0023,69.2
96.0,0.0021,69.3
120.0,0.0027,68.7
192.0,0.0043,67.7
228.0,0.0057,68.2
156.0,0.0034,69.6
12.0,0.0004,69.6
156.0,0.004,69.3
60.0,0.0012,69.2
156.0,0.0032,69.7
108.0,0.0033,67.6
84.0,0.0018,68.7
144.0,0.0028,70.2
84.0,0.0017,70.4
120.0,0.0023,68.5
0.0,0.0,68.3
96.0,0.0031,66.1
60.0,0.0015,68.1
120.0,0.0024,69.7
72.0,0.0017,69.2
156.0,0.0041,70.2
132.0,0.0028,68.2
120.0,0.003,69.5
72.0,0.0019,69.3
36.0,0.0011,69.2
120.0,0.0035,70.3
60.0,0.0014,68.5
120.0,0.0031,69.8
72.0,0.0021,69.5
108.0,0.0025,69.2
84.0,0.0015,70.0
132.0,0.0029,70.1
48.0,0.0013,69.0
156.0,0.0043,68.4
84.0,0.003,70.1
72.0,0.0043,66.1
144.0,0.0029,69.4
132.0,0.003,69.8
72.0,0.0023,67.0
108.0,0.0023,68.3
192.0,0.0056,68.2
132.0,0.0023,70.2
156.0,0.0031,69.3
216.0,0.0051,68.9
288.0,0.006999999999999999,68.6
312.0,0.0062,69.1
192.0,0.0058,67.8
264.0,0.0063,68.2
300.0,0.0074,68.4
420.0,0.0089,69.2
504.0,0.0104,68.2
576.0,0.0112,69.6
444.0,0.0098,69.2
624.0,0.0133,68.9
912.0,0.0186,69.3
924.0,0.018000000000000002,70.3
948.0,0.019,70.2
1092.0,0.0241,68.1
1308.0,0.0278,67.8
1272.0,0.0279,67.6
1212.0,0.025,68.7
1464.0,0.0282,70.5
2256.0,0.0469,70.0
1944.0,0.0387,70.1
2436.0,0.0497,70.1
2316.0,0.0471,70.0
2676.0,0.0568,68.6
3024.0,0.0616,69.3
2808.0,0.0606,68.0
3456.0,0.0715,68.8
3720.0,0.0743,70.3
3444.0,0.0735,68.8
3708.0,0.0789,66.8
3972.0,0.0856,65.4
4344.0,0.0986,63.3
4500.0,0.1004,62.6
4428.0,0.0984,62.4
4836.0,0.1048,63.1
4788.0,0.1054,63.0
4824.0,0.1332,56.4
5592.0,0.1922,49.0
4344.0,0.1144,50.8
5508.0,0.1384,52.9
5580.0,0.146,52.8
5508.0,0.142,53.3
4800.0,0.1967,43.5
4956.0,0.2587,35.1
5616.0,0.2212,35.1
4356.0,0.2729,28.6
5004.0,0.213,30.6
5220.0,0.1381,41.5
4800.0,0.2219,35.7
4872.0,0.295,29.3
5424.0,0.2361,30.5
4968.0,0.2067,31.9
3408.0,0.0799,45.6
4500.0,0.1012,53.7
4908.0,0.1146,56.5
4656.0,0.1071,58.2
5208.0,0.1252,57.8
4428.0,0.1025,58.8
4656.0,0.1198,56.3
5484.0,0.1531,52.8
5112.0,0.1304,53.6
4032.0,0.1214,49.9
5412.0,0.147,50.3
3540.0,0.2179,36.5
3804.0,0.3446,25.9
3696.0,0.3056,21.3
4944.0,0.2586,23.9
2616.0,0.4037,16.6
3660.0,0.2783,17.5
5232.0,0.2699,22.2
3600.0,0.3891,17.5
3540.0,0.3015,17.0
3276.0,0.2372,18.1
4188.0,0.1804,25.2
3504.0,0.0949,38.2
3396.0,0.0703,52.6
3384.0,0.0729,58.5
3228.0,0.0708,62.3
2448.0,0.0533,64.1
2328.0,0.0492,65.7
3192.0,0.0659,67.7
2880.0,0.0621,67.0
2808.0,0.0601,67.1
3216.0,0.0678,67.6
2616.0,0.0565,67.4
2436.0,0.0512,67.7
2448.0,0.0523,68.0
2328.0,0.0467,69.2
1788.0,0.037000000000000005,69.3
1944.0,0.0404,69.6
1932.0,0.0442,67.6
1548.0,0.0338,68.0
1572.0,0.0332,68.9
2028.0,0.044000000000000004,69.1
1332.0,0.031,67.5
1536.0,0.0345,67.4
1368.0,0.0284,69.2
1512.0,0.0318,69.9
1320.0,0.0293,69.1
1152.0,0.0249,68.8
1416.0,0.0314,68.6
1332.0,0.0301,67.9
1092.0,0.0238,68.9
1404.0,0.032,67.3
1056.0,0.0217,69.1
1428.0,0.0278,71.1
1356.0,0.0307,69.3
1464.0,0.0311,70.1
1524.0,0.0334,69.6
1404.0,0.0291,69.8
1368.0,0.0286,70.2
1092.0,0.0228,70.1
1116.0,0.023,69.7
1212.0,0.0255,69.4
1068.0,0.0228,69.1
1284.0,0.0264,70.0
1296.0,0.0259,70.5
1320.0,0.0297,68.3
1416.0,0.0293,69.5
1248.0,0.0259,69.9
1260.0,0.0273,69.4
1188.0,0.0262,68.3
1260.0,0.0255,69.7
1188.0,0.0307,65.8
1116.0,0.0223,67.7
1032.0,0.0219,69.1
840.0,0.0166,69.6
1092.0,0.0224,69.2
1104.0,0.023,70.0
972.0,0.0187,70.9
1164.0,0.0247,70.3
1152.0,0.0244,69.7
1428.0,0.0293,69.9
1404.0,0.0282,70.0
1176.0,0.0235,70.0
1272.0,0.0278,70.2
1152.0,0.0249,69.1
1176.0,0.0278,67.6
1080.0,0.0225,68.0
1344.0,0.0314,66.5
1104.0,0.0253,67.2
1320.0,0.0284,68.3
1320.0,0.0278,68.8
1092.0,0.0243,68.1
1104.0,0.0247,67.7
1368.0,0.0309,68.0
1164.0,0.0255,67.7
1164.0,0.0252,68.1
1152.0,0.0275,66.8
1488.0,0.0338,66.8
1464.0,0.0328,67.0
1152.0,0.0248,67.5
1236.0,0.0267,68.1
1128.0,0.0251,67.9
1440.0,0.031,69.6
1260.0,0.0286,67.2
1212.0,0.026000000000000002,67.4
1464.0,0.033,67.3
1356.0,0.0311,67.0
1656.0,0.0383,66.4
1236.0,0.0272,67.1
1272.0,0.0271,68.1
1572.0,0.0339,68.5
1536.0,0.0323,69.3
1416.0,0.0296,69.6
1476.0,0.0306,69.6
1740.0,0.0357,71.0
1368.0,0.0281,70.5
1284.0,0.0278,69.2
1236.0,0.0259,69.6
1356.0,0.0294,69.1
1416.0,0.0312,68.6
1368.0,0.0284,69.2
1476.0,0.032,68.5
1596.0,0.0331,69.7
1236.0,0.0273,69.0
1296.0,0.0277,69.9
1476.0,0.0319,68.7
1236.0,0.0254,69.3
1104.0,0.0238,68.7
912.0,0.0197,68.2
924.0,0.0194,69.3
1104.0,0.0267,68.1
1212.0,0.0251,68.3
1116.0,0.0242,68.3
1020.0,0.0217,68.2
1056.0,0.0225,68.4
972.0,0.0206,68.1
1032.0,0.0227,67.6
756.0,0.0163,67.8
732.0,0.0146,68.2
672.0,0.0139,68.7
780.0,0.0174,68.0
696.0,0.0158,67.1
612.0,0.0132,67.6
564.0,0.011000000000000001,69.3
432.0,0.0094,68.5
540.0,0.0107,69.8
432.0,0.0095,68.8
480.0,0.0098,68.5
660.0,0.0143,68.3
540.0,0.0108,68.6
504.0,0.0111,69.1
612.0,0.0129,68.8
492.0,0.01,68.9
528.0,0.0106,69.4
600.0,0.0123,69.9
480.0,0.0101,69.4
480.0,0.0092,70.2
396.0,0.0086,69.6
456.0,0.0096,69.6
576.0,0.0114,69.9
456.0,0.0084,70.1
360.0,0.0076,68.7
432.0,0.0089,69.0
504.0,0.0101,69.9
348.0,0.006999999999999999,68.9
468.0,0.0108,68.3
588.0,0.0115,69.1
300.0,0.0059,68.5
444.0,0.0095,69.2
432.0,0.0098,67.7
432.0,0.0091,68.4
480.0,0.0093,69.0
360.0,0.0074,69.4
396.0,0.0093,69.0
396.0,0.0077,68.7
396.0,0.0096,68.1
456.0,0.0093,69.4
384.0,0.0079,69.2
288.0,0.0057,69.4
228.0,0.0049,67.7
324.0,0.0068,69.6
216.0,0.0042,69.9
228.0,0.0056,68.7
216.0,0.0048,68.1
336.0,0.0075,69.3
192.0,0.0037,69.2
240.0,0.0051,69.0
144.0,0.003,69.0
240.0,0.0064,68.9
180.0,0.0036,69.2
168.0,0.0044,68.6
84.0,0.0017,70.8
96.0,0.002,69.9
108.0,0.0022,69.9
120.0,0.0033,68.0
120.0,0.0025,69.2
108.0,0.0023,70.1
168.0,0.0039,70.3
96.0,0.003,67.3
108.0,0.0023,68.2
72.0,0.0014,70.0
156.0,0.0032,68.6
108.0,0.0019,70.7
84.0,0.0017,68.5
84.0,0.0025,66.7
108.0,0.0024,68.6
36.0,0.0007,71.3
84.0,0.0016,68.3
132.0,0.0027,70.0
72.0,0.0014,70.5
144.0,0.0037,70.2
72.0,0.0018,69.5
48.0,0.001,70.8
120.0,0.0026,70.7
72.0,0.0029,69.4
60.0,0.0011,69.8
144.0,0.0039,68.6
96.0,0.0022,68.9
60.0,0.0016,66.8
96.0,0.0019,70.6
72.0,0.0018,69.7
84.0,0.0032,67.9
120.0,0.0032,68.5
132.0,0.003,69.7
96.0,0.0024,69.2
72.0,0.0015,69.6
84.0,0.0025,67.9
120.0,0.0025,69.6
120.0,0.0031,68.8
168.0,0.005,68.0
84.0,0.0013,70.7
120.0,0.0031,68.9
144.0,0.0038,68.8
84.0,0.0017,68.7
204.0,0.0057,69.4
180.0,0.0042,69.3
180.0,0.0042,68.7
252.0,0.0047,70.8
360.0,0.0063,70.6
300.0,0.0073,69.5
252.0,0.0054,69.8
324.0,0.0074,69.4
360.0,0.0089,68.4
504.0,0.0108,68.9
540.0,0.0115,69.1
744.0,0.0152,68.8
684.0,0.0145,68.3
780.0,0.0164,67.8
852.0,0.0164,69.2
864.0,0.0174,69.2
1368.0,0.0285,68.7
1188.0,0.0238,69.6
1524.0,0.0302,70.2
1224.0,0.0242,70.6
1680.0,0.0342,70.2
2220.0,0.0466,69.9
2088.0,0.0426,69.5
2040.0,0.0428,69.6
2376.0,0.0486,69.4
2796.0,0.0584,68.5
3036.0,0.0628,68.5
3168.0,0.0665,68.1
3300.0,0.0679,68.6
3540.0,0.0751,67.8
3648.0,0.0764,67.9
3744.0,0.0838,64.5
4164.0,0.0875,64.7
4584.0,0.1049,62.2
4908.0,0.1167,59.9
5628.0,0.13,59.5
4524.0,0.1077,58.6
5220.0,0.1226,58.4
5940.0,0.1638,53.8
5700.0,0.1482,53.2
5952.0,0.1577,52.5
5652.0,0.1486,52.4
5568.0,0.1484,52.0
5460.0,0.1575,49.8
5688.0,0.1979,44.4
5568.0,0.2292,38.8
4608.0,0.2281,33.2
4416.0,0.3046,26.6
5772.0,0.2091,32.2
5748.0,0.1669,39.7
5508.0,0.1481,45.3
5292.0,0.1928,41.4
5652.0,0.1837,41.7
4068.0,0.2815,31.2
4584.0,0.2226,29.6
4812.0,0.2923,26.1
4896.0,0.1858,31.0
4980.0,0.2318,30.2
5016.0,0.2806,27.5
4176.0,0.3162,22.9
5436.0,0.2433,26.6
5844.0,0.2475,29.5
4476.0,0.3073,24.8
4992.0,0.2641,25.4
3588.0,0.3113,20.7
5388.0,0.2025,28.6
3324.0,0.2545,23.4
3816.0,0.3572,19.1
3528.0,0.3856,15.8
4656.0,0.2762,19.5
2616.0,0.3902,14.3
4824.0,0.2707,19.4
4788.0,0.2001,26.2
4488.0,0.2857,23.9
4500.0,0.2689,23.5
3900.0,0.2161,24.2
3144.0,0.0641,45.8
2904.0,0.0615,55.9
3300.0,0.0698,60.0
2964.0,0.0632,64.0
2400.0,0.0514,65.6
2856.0,0.0615,66.7
2904.0,0.0593,68.5
3096.0,0.0681,67.0
2316.0,0.0483,67.5
2556.0,0.0542,67.5
2652.0,0.0568,67.5
2628.0,0.0542,68.3
2520.0,0.0508,69.9
2256.0,0.0468,69.8
1968.0,0.0403,69.7
2280.0,0.0515,67.9
1704.0,0.0363,68.1
1944.0,0.0399,69.9
1464.0,0.0321,68.6
1908.0,0.0403,68.9
1332.0,0.028999999999999998,68.3
1692.0,0.0361,68.3
1560.0,0.0325,68.8
1380.0,0.0309,68.5
1812.0,0.038,69.5
1512.0,0.0328,68.8
1512.0,0.0332,68.5
1512.0,0.0352,67.0
1356.0,0.0289,68.0
1320.0,0.0265,69.1
1512.0,0.0314,70.3
1332.0,0.0272,70.8
1392.0,0.0316,69.3
1512.0,0.0317,69.4
1356.0,0.0291,70.1
1392.0,0.0304,68.9
1608.0,0.0328,69.5
1296.0,0.0285,68.6
1344.0,0.0278,69.2
1188.0,0.0243,68.9
1068.0,0.0241,68.4
1440.0,0.033,68.5
1536.0,0.0342,67.6
1248.0,0.0283,67.0
1392.0,0.0293,68.2
1236.0,0.0276,67.7
1260.0,0.0261,68.9
1344.0,0.0269,70.3
1176.0,0.0259,68.9
1236.0,0.0287,67.9
1104.0,0.0236,68.8
1128.0,0.0246,68.5
1344.0,0.0286,68.6
1404.0,0.0294,69.4
1248.0,0.027000000000000003,68.5
1260.0,0.0274,68.1
1548.0,0.0335,68.1
1008.0,0.0206,68.4
1392.0,0.0287,69.2
1488.0,0.0314,69.5
1296.0,0.0283,68.1
1116.0,0.0247,67.9
1128.0,0.0253,68.5
1020.0,0.0232,68.2
1020.0,0.0236,67.0
1488.0,0.0361,65.3
924.0,0.0202,66.8
1740.0,0.0393,66.6
1248.0,0.0277,67.2
1248.0,0.025,69.0
1560.0,0.0339,69.0
1296.0,0.0295,67.7
1368.0,0.0301,68.0
1428.0,0.0309,68.1
1188.0,0.0256,67.6
1080.0,0.0245,68.1
1092.0,0.0231,68.0
1308.0,0.0265,70.4
1284.0,0.0285,69.0
1260.0,0.0281,68.6
1548.0,0.0341,68.3
1296.0,0.027999999999999997,67.7
1212.0,0.0256,68.0
1464.0,0.0306,69.0
1308.0,0.027999999999999997,69.5
1476.0,0.034,67.3
1536.0,0.036000000000000004,66.1
1056.0,0.0226,67.4
1572.0,0.0324,68.9
1464.0,0.0312,68.7
1836.0,0.039,69.4
1884.0,0.039,69.4
1716.0,0.0344,70.0
1368.0,0.0298,68.3
1824.0,0.0385,68.6
1320.0,0.0283,68.4
1620.0,0.0348,68.6
1332.0,0.0265,69.8
1260.0,0.0274,70.1
1704.0,0.0351,69.9
1548.0,0.0338,68.5
1404.0,0.0298,68.3
1572.0,0.0339,67.6
1440.0,0.0309,67.5
1392.0,0.0315,66.9
1656.0,0.0364,67.0
1164.0,0.0253,67.0
1332.0,0.0291,67.5
1260.0,0.0284,67.0
1092.0,0.0245,67.4
1176.0,0.0264,66.9
1164.0,0.0247,67.7
1176.0,0.0268,66.3
768.0,0.0174,66.3
888.0,0.0202,66.6
1092.0,0.0228,67.7
1128.0,0.0236,68.8
972.0,0.019,70.2
528.0,0.0106,69.7
864.0,0.018000000000000002,69.6
816.0,0.0173,69.0
648.0,0.0149,68.4
612.0,0.012,69.8
588.0,0.0132,68.6
684.0,0.0149,68.1
576.0,0.0121,68.6
660.0,0.0141,68.2
468.0,0.0095,69.8
456.0,0.009000000000000001,69.8
576.0,0.0128,68.7
552.0,0.0116,68.9
588.0,0.0115,69.1
504.0,0.0105,69.2
624.0,0.0124,69.3
588.0,0.0124,69.0
456.0,0.0087,69.9
624.0,0.012,69.9
492.0,0.0104,69.2
612.0,0.0138,67.9
588.0,0.0121,69.4
552.0,0.0123,68.0
540.0,0.0111,68.5
456.0,0.0088,68.8
492.0,0.0107,68.1
444.0,0.0094,69.1
336.0,0.0069,68.9
516.0,0.0098,69.2
480.0,0.0093,70.0
312.0,0.0062,69.4
372.0,0.0077,69.7
432.0,0.009000000000000001,68.8
432.0,0.0099,68.5
480.0,0.0097,69.4
420.0,0.0082,69.6
348.0,0.0069,69.2
516.0,0.0112,68.8
492.0,0.0099,68.9
300.0,0.0063,69.8
240.0,0.0052,69.2
300.0,0.0066,68.9
288.0,0.0065,68.6
264.0,0.0053,69.4
168.0,0.0034,69.6
276.0,0.0058,68.7
264.0,0.0062,68.7
144.0,0.0028,68.9
168.0,0.0041,68.8
156.0,0.003,68.7
216.0,0.0053,67.9
216.0,0.0044,69.2
144.0,0.0032,67.6
84.0,0.0017,69.6
144.0,0.0029,68.1
156.0,0.0034,69.4
144.0,0.0043,68.4
96.0,0.0022,69.5
144.0,0.0032,68.4
108.0,0.0041,67.8
132.0,0.0028,67.2
132.0,0.0036,68.4
132.0,0.0027,68.7
84.0,0.0016,69.8
84.0,0.0015,68.1
84.0,0.0018,70.2
72.0,0.0025,67.7
60.0,0.0022,69.6
72.0,0.0016,69.1
120.0,0.0026,70.1
96.0,0.0027,69.1
108.0,0.0023,69.1
84.0,0.0018,69.3
144.0,0.0033,69.0
240.0,0.0053,68.9
132.0,0.003,69.8
72.0,0.0025,69.9
84.0,0.0016,70.8
48.0,0.0019,67.5
60.0,0.0013,68.5
96.0,0.0027,70.0
48.0,0.0012,70.4
36.0,0.0007,69.6
108.0,0.0021,70.4
84.0,0.0029,67.9
96.0,0.0021,69.3
132.0,0.0051,67.4
132.0,0.0033,69.2
96.0,0.002,69.1
84.0,0.0023,68.8
120.0,0.0034,68.5
120.0,0.0024,70.2
144.0,0.0033,69.0
156.0,0.0037,68.8
240.0,0.0055,69.3
168.0,0.0038,69.9
288.0,0.0054,70.3
324.0,0.006999999999999999,69.7
408.0,0.0078,69.7
288.0,0.0057,69.7
312.0,0.0061,70.5
384.0,0.0101,67.7
336.0,0.0068,68.9
480.0,0.0121,68.1
468.0,0.0108,67.9
540.0,0.0109,69.2
840.0,0.018000000000000002,68.5
900.0,0.0208,67.3
864.0,0.0209,66.7
780.0,0.017,67.4
1152.0,0.0235,67.8
1476.0,0.0321,66.8
1284.0,0.0292,66.1
1464.0,0.03,69.0
1788.0,0.0361,70.2
2016.0,0.0415,69.8
2316.0,0.0535,67.0
2376.0,0.0504,67.3
2436.0,0.0515,68.1
2568.0,0.0541,68.4
2940.0,0.0611,68.8
3564.0,0.0775,67.7
2796.0,0.0591,68.2
3324.0,0.0725,67.4
3720.0,0.0808,67.0
3396.0,0.0775,64.0
4164.0,0.094,62.5
3072.0,0.0715,61.0
4428.0,0.098,61.9
4404.0,0.0998,61.5
4920.0,0.1122,61.2
4692.0,0.1093,60.3
5940.0,0.1422,59.0
5076.0,0.1312,56.4
5616.0,0.141,55.7
5568.0,0.141,55.2
5316.0,0.1333,55.3
5448.0,0.1442,53.8
5712.0,0.1617,51.4
5232.0,0.1539,49.2
5520.0,0.2204,42.1
4320.0,0.2786,31.7
5196.0,0.2895,28.3
5004.0,0.2715,26.9
5292.0,0.2604,27.6
3852.0,0.2287,25.5
5208.0,0.215,29.7
3000.0,0.0672,46.4
5352.0,0.1392,49.4
5376.0,0.1536,49.0
4716.0,0.2093,40.1
5592.0,0.2152,38.0
4512.0,0.126,43.9
4524.0,0.1123,49.9
5292.0,0.1354,52.1
4788.0,0.1483,48.4
5172.0,0.1711,45.2
5112.0,0.1394,48.0
5256.0,0.1665,45.9
3996.0,0.3726,30.7
3660.0,0.3723,22.1
3336.0,0.3695,17.4
4944.0,0.2683,21.6
3204.0,0.3415,17.5
3732.0,0.2597,18.8
3864.0,0.2118,22.1
4212.0,0.2647,22.2
4296.0,0.3417,20.0
4032.0,0.2097,23.3
3732.0,0.298,20.5
3708.0,0.3635,17.3
4260.0,0.2337,21.3
4884.0,0.2938,22.2
3936.0,0.2607,21.9
3924.0,0.2673,21.7
3720.0,0.2387,22.0
2904.0,0.1872,22.1
2244.0,0.0451,45.8
2388.0,0.0493,57.0
2424.0,0.0501,62.7
2004.0,0.0411,65.9
2340.0,0.0498,66.5
2220.0,0.0478,66.3
2292.0,0.045,68.7
2220.0,0.048,67.5
2256.0,0.047,68.5
2136.0,0.047,67.3
2316.0,0.0511,66.6
2100.0,0.0454,66.4
2304.0,0.0474,68.2
2076.0,0.0429,68.2
1836.0,0.0397,67.8
2028.0,0.0438,67.7
1800.0,0.0412,67.4
1908.0,0.0402,68.4
1788.0,0.0415,65.8
1548.0,0.0317,67.5
1560.0,0.037000000000000005,65.3
1620.0,0.0369,66.3
1548.0,0.0343,66.5
1668.0,0.0361,66.8
1404.0,0.0307,68.4
1272.0,0.0273,68.6
1536.0,0.0332,68.5
1560.0,0.0348,67.8
1344.0,0.0279,70.0
1200.0,0.0253,70.3
1140.0,0.0264,68.7
1128.0,0.0239,68.8
1140.0,0.0231,69.1
1188.0,0.0283,69.0
1452.0,0.0309,67.9
1332.0,0.0289,67.6
1116.0,0.0254,67.6
1380.0,0.0288,68.6
1260.0,0.0288,66.8
1404.0,0.0302,67.7
1368.0,0.0282,68.1
1320.0,0.0276,68.5
1320.0,0.027999999999999997,67.8
1284.0,0.0276,67.4
1284.0,0.027000000000000003,68.3
1356.0,0.0305,69.1
1080.0,0.0228,69.2
1296.0,0.0281,68.5
1440.0,0.0319,68.1
1416.0,0.0316,67.5
1464.0,0.0312,67.8
1416.0,0.0313,67.5
1320.0,0.0271,68.4
1308.0,0.0272,69.9
1308.0,0.0287,68.4
1188.0,0.0275,68.1
1236.0,0.0279,67.2
1392.0,0.0309,66.9
1488.0,0.0328,67.4
1500.0,0.0338,67.1
1272.0,0.0275,67.2
1596.0,0.0378,66.2
1560.0,0.0364,65.3
1584.0,0.0352,66.3
1380.0,0.0305,66.7
1440.0,0.032,66.8
1392.0,0.0313,66.6
1236.0,0.0274,66.9
1380.0,0.032,66.3
1428.0,0.0351,65.7
1464.0,0.0331,66.1
1596.0,0.0337,67.9
1464.0,0.0328,68.3
1164.0,0.0248,69.3
1416.0,0.0328,67.2
1164.0,0.0263,67.8
1212.0,0.0264,68.3
1320.0,0.031,66.5
1752.0,0.0409,65.8
1404.0,0.0335,65.1
1248.0,0.0276,65.9
1236.0,0.027999999999999997,67.6
1572.0,0.0369,65.4
1488.0,0.0321,68.0
1272.0,0.0269,68.2
1092.0,0.0232,68.5
1512.0,0.0329,69.0
1284.0,0.0276,68.0
1428.0,0.0318,67.3
1764.0,0.0382,67.5
